ball_faced,bowled_by,catched_by,dot_balls,economy,four,ground_city,ground_name,match_no,name,opposite_team_name,over,run_gave,run_scored,runout_by,six,strike_rate,stumped_by,team_name,wicket,wicket_taken
16,Trent Boult,Mohammed Shami,,,6,Mohali,IS Bindra Stadium,2,Lokesh Rahul,Delhi Daredevils,,,51,,4,318.75,,Kings XI Punjab,catch,
33,Dan Christian,Trent Boult,,,5,Mohali,IS Bindra Stadium,2,Karun Nair,Delhi Daredevils,,,50,,2,151.51,,Kings XI Punjab,catch,
13,Mujeeb Ur Rahman,Andrew Tye,,,4,Mohali,IS Bindra Stadium,2,Rishabh Pant,Kings XI Punjab,,,28,,1,215.38,,Delhi Daredevils,catch,
,,,4,5.75,,Mohali,IS Bindra Stadium,2,Ravichandran Ashwin,Delhi Daredevils,4,23,,,,,,Kings XI Punjab,,1
11,Axar Patel,Lokesh Rahul,,,0,Mohali,IS Bindra Stadium,2,Shreyas Iyer,Kings XI Punjab,,,11,,1,100.00,,Delhi Daredevils,catch,
,,,3,13.00,,Mohali,IS Bindra Stadium,2,Mohammed Shami,Kings XI Punjab,2,26,,,,,,Delhi Daredevils,,0
16,,,8,8.33,1,Mohali,IS Bindra Stadium,2,Chris Morris,Kings XI Punjab,3,25,27,,1,168.75,,Delhi Daredevils,,1
15,,,0,7.00,2,Mohali,IS Bindra Stadium,2,Marcus Stoinis,Delhi Daredevils,1,7,22,,0,146.66,,Kings XI Punjab,,0
,,,7,9.50,,Mohali,IS Bindra Stadium,2,Andrew Tye,Delhi Daredevils,4,38,,,,,,Kings XI Punjab,,0
,,,4,11.50,,Mohali,IS Bindra Stadium,2,Amit Mishra,Kings XI Punjab,4,46,,,,,,Delhi Daredevils,,0
,,,11,8.86,,Mohali,IS Bindra Stadium,2,Trent Boult,Kings XI Punjab,3.5,34,,,,,,Delhi Daredevils,,1
,,,3,11.66,,Mohali,IS Bindra Stadium,2,Axar Patel,Delhi Daredevils,3,35,,,,,,Kings XI Punjab,,1
13,Mohit Sharma,,6,6.00,0,Mohali,IS Bindra Stadium,2,Dan Christian,Kings XI Punjab,2,12,13,,1,100.00,,Delhi Daredevils,bold,1
6,Mujeeb Ur Rahman,,,,0,Mohali,IS Bindra Stadium,2,Colin Munro,Kings XI Punjab,,,4,,0,66.66,,Delhi Daredevils,lbw,
42,,,,,5,Mohali,IS Bindra Stadium,2,Gautam Gambhir,Kings XI Punjab,,,55,Mujeeb Ur Rahman,1,130.95,,Delhi Daredevils,runout,
22,Rahul Tewatia,Vijay Shankar,,,2,Mohali,IS Bindra Stadium,2,Yuvraj Singh,Delhi Daredevils,,,12,,0,54.54,,Kings XI Punjab,catch,
7,Ravichandran Ashwin,,9,6.00,1,Mohali,IS Bindra Stadium,2,Rahul Tewatia,Kings XI Punjab,4,24,9,,0,128.57,,Delhi Daredevils,lbw,1
,,,5,8.25,,Mohali,IS Bindra Stadium,2,Mohit Sharma,Delhi Daredevils,4,33,,,,,,Kings XI Punjab,,2
,,,9,7.00,,Mohali,IS Bindra Stadium,2,Mujeeb Ur Rahman,Delhi Daredevils,4,28,,,,,,Kings XI Punjab,,2
5,Chris Morris,Mohammed Shami,,,0,Mohali,IS Bindra Stadium,2,Mayank Agarwal,Delhi Daredevils,,,7,,1,140.00,,Kings XI Punjab,catch,
13,Mohit Sharma,Axar Patel,,,0,Mohali,IS Bindra Stadium,2,Vijay Shankar,Kings XI Punjab,,,13,,0,100.00,,Delhi Daredevils,catch,
2,,,4,11.50,0,Mumbai,Wankhede Stadium,1,Imran Tahir,Mumbai Indians,2,23,2,,0,100.00,,Chennai Super Kings,,1
22,,,,,5,Mumbai,Wankhede Stadium,1,Krunal Pandya,Chennai Super Kings,,,41,,2,186.36,,Mumbai Indians,,
20,,,12,6.00,2,Mumbai,Wankhede Stadium,1,Hardik Pandya,Chennai Super Kings,4,24,22,,0,110.00,,Mumbai Indians,,3
30,Jasprit Bumrah,Rohit Sharma,9,6.25,3,Mumbai,Wankhede Stadium,1,Dwayne Bravo,Mumbai Indians,4,25,68,,7,226.66,,Chennai Super Kings,catch,0
29,Imran Tahir,Mark Wood,,,4,Mumbai,Wankhede Stadium,1,Ishan Kishan,Chennai Super Kings,,,40,,1,137.93,,Mumbai Indians,catch,
,,,11,5.75,,Mumbai,Wankhede Stadium,1,Mayank Markande,Chennai Super Kings,4,23,,,,,,Mumbai Indians,,3
29,Shane Watson,Harbhajan Singh,,,6,Mumbai,Wankhede Stadium,1,Suryakumar Yadav,Chennai Super Kings,,,43,,1,148.27,,Mumbai Indians,catch,
18,Shane Watson,Ambati Rayudu,,,1,Mumbai,Wankhede Stadium,1,Rohit Sharma,Chennai Super Kings,,,15,,1,83.33,,Mumbai Indians,catch,
,,,8,10.17,,Mumbai,Wankhede Stadium,1,Mustafizur Rahman,Chennai Super Kings,3.5,39,,,,,,Mumbai Indians,,1
22,,,,,1,Mumbai,Wankhede Stadium,1,Kedar Jadhav,Mumbai Indians,,,24,,2,109.09,,Chennai Super Kings,,
2,Deepak Chahar,,,,0,Mumbai,Wankhede Stadium,1,Evin Lewis,Chennai Super Kings,,,0,,0,0.00,,Mumbai Indians,lbw,
1,Mayank Markande,,12,4.66,0,Mumbai,Wankhede Stadium,1,Deepak Chahar,Mumbai Indians,3,14,0,,0,0.00,Ishan Kishan,Chennai Super Kings,stemping,1
5,Mayank Markande,,,,0,Mumbai,Wankhede Stadium,1,MS Dhoni,Mumbai Indians,,,5,,0,100.00,,Chennai Super Kings,lbw,
14,Hardik Pandya,Evin Lewis,12,7.25,1,Mumbai,Wankhede Stadium,1,Shane Watson,Mumbai Indians,4,29,16,,1,114.28,,Chennai Super Kings,catch,2
,,,5,11.00,,Mumbai,Wankhede Stadium,1,Mitchell McClenaghan,Chennai Super Kings,4,44,,,,,,Mumbai Indians,,1
5,Mitchell McClenaghan,Jasprit Bumrah,3,7.00,1,Mumbai,Wankhede Stadium,1,Harbhajan Singh,Mumbai Indians,2,14,8,,0,160.00,,Chennai Super Kings,catch,0
3,Hardik Pandya,Mustafizur Rahman,6,12.25,0,Mumbai,Wankhede Stadium,1,Mark Wood,Mumbai Indians,4,49,1,,0,33.33,,Chennai Super Kings,catch,0
19,Mayank Markande,,,,4,Mumbai,Wankhede Stadium,1,Ambati Rayudu,Mumbai Indians,,,22,,0,115.78,,Chennai Super Kings,lbw,
13,Mustafizur Rahman,Suryakumar Yadav,3,9.00,1,Mumbai,Wankhede Stadium,1,Ravindra Jadeja,Mumbai Indians,1,9,12,,0,92.30,,Chennai Super Kings,catch,0
,,,10,9.25,,Mumbai,Wankhede Stadium,1,Jasprit Bumrah,Chennai Super Kings,4,37,,,,,,Mumbai Indians,,1
6,Hardik Pandya,Krunal Pandya,,,0,Mumbai,Wankhede Stadium,1,Suresh Raina,Mumbai Indians,,,4,,0,66.66,,Chennai Super Kings,catch,
